Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
112,CA-2021-10307,2021-09-23,2021-09-25,Second Class,CUS-NN-10014,Helen Andreada,Home Office,Portland,Oregon,United States,87147,West,OFF-LA-10002762,Office Supplies,Labels,Avery 487 Shipping Labels,93.6,8,0.1,11.23
113,CA-2023-20341,2023-03-06,2023-03-08,Standard Class,CUS-ZA-10026,Michael Kennedy,Consumer,Atlanta,Georgia,United States,99577,South,TEC-MA-10002412,Technology,Machines,Brother HL-L2350DW Laser Printer,825.0,5,0.0,165.0
114,CA-2022-20027,2022-06-24,2022-06-25,Standard Class,CUS-ZD-10029,Lisa Davis,Consumer,Seattle,Washington,United States,75084,West,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,4995.0,5,0.0,399.6
115,CA-2024-20123,2024-03-28,2024-03-30,Second Class,CUS-UU-10021,Alan Shonely,Consumer,San Diego,California,United States,85034,West,OFF-PA-10004675,Office Supplies,Paper,Southworth 25 Cotton Business Paper,64.8,6,0.1,7.78
116,CA-2023-10448,2023-01-26,2023-01-28,Standard Class,CUS-ZC-10028,James Wilson,Corporate,Dallas,Texas,United States,25191,Central,FUR-FU-10001487,Furniture,Furnishings,Deflecto Superior Image Slanted Sign,165.0,11,0.0,16.5
117,CA-2021-10247,2021-06-18,2021-06-24,Standard Class,CUS-JJ-10010,Seth Vernon,Corporate,Phoenix,Arizona,United States,40972,West,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,880.0,11,0.0,246.4
118,CA-2023-20259,2023-04-15,2023-04-17,Standard Class,CUS-DD-10004,Tom Ashbrook,Consumer,Phoenix,Arizona,United States,29777,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,220.0,1,0.0,39.6
119,CA-2024-20309,2024-11-08,2024-11-12,First Class,CUS-VV-10022,Chris Cortes,Consumer,Sacramento,California,United States,73469,West,TEC-CO-10001449,Technology,Copiers,HP LaserJet Pro 3310,1000.0,1,0.0,260.0
120,CA-2024-10047,2024-01-15,2024-01-18,Standard Class,CUS-BB-10002,Tamara Chand,Corporate,Memphis,Tennessee,United States,55309,South,FUR-FU-10000010,Furniture,Furnishings,Eldon Fold N Roll Cart,44.0,2,0.0,5.28
121,CA-2022-10398,2022-07-21,2022-07-25,Second Class,CUS-VV-10022,Chris Cortes,Consumer,Chicago,Illinois,United States,48607,Central,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,500.0,1,0.0,100.0
122,CA-2021-10421,2021-04-25,2021-04-28,Standard Class,CUS-XX-10024,Dean Nguyen,Home Office,Dallas,Texas,United States,70161,Central,TEC-MA-10002412,Technology,Machines,Brother HL-L2350DW Laser Printer,924.0,7,0.2,4.62
123,CA-2023-10278,2023-10-17,2023-10-18,Standard Class,CUS-KK-10011,Anna Andreadi,Consumer,Los Angeles,California,United States,92667,West,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,1281.0,7,0.0,281.82
124,CA-2023-10357,2023-07-16,2023-07-17,Same Day,CUS-RR-10018,Linda Cazamias,Consumer,Las Vegas,Nevada,United States,51934,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,6000.0,6,0.0,300.0
125,CA-2021-20293,2021-05-13,2021-05-17,Standard Class,CUS-HH-10008,Hunter Lopez,Consumer,Nashville,Tennessee,United States,49069,South,FUR-TA-10001539,Furniture,Tables,Chromcraft Bull-Nose Conference Table,14000.0,10,0.0,560.0
126,CA-2022-20143,2022-06-28,2022-07-02,Standard Class,CUS-ZD-10029,Lisa Davis,Consumer,Milwaukee,Wisconsin,United States,69885,Central,OFF-BI-10001661,Office Supplies,Binders,GBC DocuBind P400 Electric Binding,3150.0,7,0.0,598.5
127,CA-2021-20240,2021-01-16,2021-01-21,Standard Class,CUS-XX-10024,Dean Nguyen,Home Office,Boston,Massachusetts,United States,11175,East,FUR-BO-10004709,Furniture,Bookcases,Atlantic Metals Mobile Bookcase,1260.0,10,0.3,12.6
128,CA-2021-10222,2021-10-11,2021-10-15,Standard Class,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,91689,South,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,2200.0,5,0.2,11.0
129,CA-2022-20109,2022-09-18,2022-09-24,First Class,CUS-II-10009,Bill Eplett,Home Office,Denver,Colorado,United States,32065,West,FUR-CH-10002774,Furniture,Chairs,Harbour Creations Executive Chair,4480.0,8,0.0,1254.4
130,CA-2021-10564,2021-03-11,2021-03-17,Standard Class,CUS-NN-10014,Helen Andreada,Home Office,San Antonio,Texas,United States,34613,Central,OFF-ST-10004186,Office Supplies,Storage,Eldon Storage Cabinet,662.4,12,0.4,-66.87
131,CA-2021-10165,2021-05-27,2021-05-28,Standard Class,CUS-GG-10007,Sanjit Chand,Corporate,Columbus,Ohio,United States,15376,Central,TEC-PH-10004977,Technology,Phones,Samsung Galaxy S23 Ultra,8990.0,10,0.0,629.3
132,CA-2022-20085,2022-04-23,2022-04-26,Standard Class,CUS-AA-10001,Sean Miller,Corporate,Denver,Colorado,United States,89081,West,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,732.0,4,0.0,161.04
133,CA-2023-10579,2023-12-03,2023-12-05,Standard Class,CUS-II-10009,Bill Eplett,Home Office,Los Angeles,California,United States,17956,West,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,4795.2,8,0.4,-595.24
134,CA-2022-20274,2022-11-22,2022-11-24,First Class,CUS-NN-10014,Helen Andreada,Home Office,Boston,Massachusetts,United States,43691,East,TEC-PH-10004977,Technology,Phones,Samsung Galaxy S23 Ultra,3775.8,6,0.3,37.76
135,CA-2024-10027,2024-02-08,2024-02-13,Standard Class,CUS-AA-10001,Sean Miller,Corporate,Sacramento,California,United States,22224,West,FUR-BO-10004709,Furniture,Bookcases,Atlantic Metals Mobile Bookcase,1296.0,9,0.2,6.48
136,CA-2024-10303,2024-03-19,2024-03-23,Second Class,CUS-MM-10013,Lycoris Saunders,Corporate,Denver,Colorado,United States,80040,West,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,2000.0,8,0.0,280.0
137,CA-2024-20048,2024-06-22,2024-06-27,First Class,CUS-CC-10003,Raymond Buch,Consumer,Minneapolis,Minnesota,United States,35214,Central,FUR-BO-10004709,Furniture,Bookcases,Atlantic Metals Mobile Bookcase,324.0,2,0.1,22.68
138,CA-2021-10329,2021-05-08,2021-05-11,Standard Class,CUS-PP-10016,Dave Brooks,Corporate,San Francisco,California,United States,45221,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Bull-Nose Conference Table,4200.0,3,0.0,168.0
139,CA-2023-20121,2023-02-08,2023-02-13,Second Class,CUS-QQ-10017,Mark Hamilton,Consumer,Los Angeles,California,United States,65936,West,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,2250.0,9,0.0,315.0
140,CA-2021-20326,2021-01-29,2021-01-31,First Class,CUS-EE-10005,Adrian Barton,Corporate,Baltimore,Maryland,United States,11133,East,TEC-CO-10001449,Technology,Copiers,HP LaserJet Pro 3310,2000.0,2,0.0,520.0
141,CA-2022-20150,2022-12-31,2023-01-03,Standard Class,CUS-EE-10005,Adrian Barton,Corporate,Detroit,Michigan,United States,79590,Central,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,3000.0,6,0.0,600.0
142,CA-2023-10230,2023-06-10,2023-06-14,Standard Class,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,71814,South,TEC-CO-10001449,Technology,Copiers,HP LaserJet Pro 3310,8100.0,9,0.1,1134.0
143,CA-2024-10656,2024-12-20,2024-12-25,Standard Class,CUS-PP-10016,Dave Brooks,Corporate,Houston,Texas,United States,63188,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,7000.0,7,0.0,350.0
144,CA-2024-10160,2024-09-18,2024-09-20,Second Class,CUS-FF-10006,Ken Lonsdale,Home Office,Philadelphia,Pennsylvania,United States,40968,East,OFF-LA-10004654,Office Supplies,Labels,Avery Color Coding Labels,44.0,11,0.2,1.76
145,CA-2024-10243,2024-10-05,2024-10-07,Second Class,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,53343,South,TEC-PH-10004977,Technology,Phones,Samsung Galaxy S23 Ultra,2876.8,4,0.2,14.38
146,CA-2022-10297,2022-07-04,2022-07-06,Standard Class,CUS-MM-10013,Lycoris Saunders,Corporate,Denver,Colorado,United States,24021,West,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,5500.0,10,0.0,770.0
147,CA-2024-20199,2024-02-29,2024-03-02,Same Day,CUS-RR-10018,Linda Cazamias,Consumer,Baltimore,Maryland,United States,63235,East,OFF-AR-10002399,Office Supplies,Art,Faber-Castell Art Grip Aquarelle,12.0,1,0.0,3.0
148,CA-2023-10429,2023-04-04,2023-04-05,Same Day,CUS-XX-10024,Dean Nguyen,Home Office,Dallas,Texas,United States,50250,Central,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,1098.0,6,0.0,241.56
149,CA-2021-10198,2021-12-13,2021-12-19,Standard Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,98878,East,TEC-CO-10004722,Technology,Copiers,Sharp AL-1530CS Digital Copier,5280.0,3,0.2,316.8
150,CA-2023-20078,2023-08-05,2023-08-10,First Class,CUS-KK-10011,Anna Andreadi,Consumer,Seattle,Washington,United States,60683,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,616.0,4,0.3,6.16
151,CA-2022-10332,2022-12-12,2022-12-14,First Class,CUS-PP-10016,Dave Brooks,Corporate,San Francisco,California,United States,47171,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,8000.0,8,0.0,400.0
152,CA-2021-20280,2021-05-21,2021-05-23,Second Class,CUS-II-10009,Bill Eplett,Home Office,Seattle,Washington,United States,11076,West,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,252.0,10,0.3,2.52
153,CA-2024-10103,2024-03-19,2024-03-25,Standard Class,CUS-DD-10004,Tom Ashbrook,Consumer,Milwaukee,Wisconsin,United States,41946,Central,OFF-FA-10004848,Office Supplies,Fasteners,Advantus Map Pins Pack,24.0,8,0.5,0.12
154,CA-2022-20178,2022-06-04,2022-06-10,Standard Class,CUS-UU-10021,Alan Shonely,Consumer,Miami,Florida,United States,68198,South,TEC-MA-10000418,Technology,Machines,Cisco SPA 501G IP Phone,170.4,1,0.2,3.41
155,CA-2023-20340,2023-12-04,2023-12-07,First Class,CUS-VV-10022,Chris Cortes,Consumer,San Diego,California,United States,60198,West,TEC-CO-10001449,Technology,Copiers,HP LaserJet Pro 3310,4000.0,4,0.0,1040.0
156,CA-2021-10600,2021-12-15,2021-12-16,Second Class,CUS-FF-10006,Ken Lonsdale,Home Office,San Antonio,Texas,United States,53721,Central,FUR-CH-10002774,Furniture,Chairs,Harbour Creations Executive Chair,3920.0,7,0.0,1097.6
157,CA-2021-20001,2021-11-16,2021-11-20,Standard Class,CUS-GG-10007,Sanjit Chand,Corporate,Nashville,Tennessee,United States,70487,South,TEC-CO-10001449,Technology,Copiers,HP LaserJet Pro 3310,5600.0,7,0.2,560.0
158,CA-2024-10406,2024-01-22,2024-01-28,Standard Class,CUS-VV-10022,Chris Cortes,Consumer,Chicago,Illinois,United States,43801,Central,OFF-EN-10003611,Office Supplies,Envelopes,Tyvek Side-Opening Envelopes,21.6,3,0.2,0.11
159,CA-2023-10402,2023-05-15,2023-05-18,Standard Class,CUS-VV-10022,Chris Cortes,Consumer,Chicago,Illinois,United States,21233,Central,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,2196.0,12,0.0,483.12
160,CA-2022-10576,2022-11-25,2022-11-28,Second Class,CUS-QQ-10017,Mark Hamilton,Consumer,Boston,Massachusetts,United States,34886,East,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,194.4,9,0.4,-24.59
161,CA-2024-10652,2024-10-12,2024-10-14,Standard Class,CUS-CC-10003,Raymond Buch,Consumer,Louisville,Kentucky,United States,26697,South,OFF-LA-10004654,Office Supplies,Labels,Avery Color Coding Labels,60.0,12,0.0,16.8
162,CA-2023-10233,2023-11-07,2023-11-08,Same Day,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,37168,South,TEC-MA-10000418,Technology,Machines,Cisco SPA 501G IP Phone,958.5,5,0.1,57.51
163,CA-2022-20136,2022-10-29,2022-11-02,Standard Class,CUS-WW-10023,Beth Thompson,Corporate,Phoenix,Arizona,United States,15214,West,OFF-FA-10004848,Office Supplies,Fasteners,Advantus Map Pins Pack,10.8,2,0.1,1.73
164,CA-2021-10281,2021-01-09,2021-01-13,Second Class,CUS-LL-10012,Greg Tran,Consumer,Las Vegas,Nevada,United States,35156,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,1980.0,9,0.0,356.4
165,CA-2022-10581,2022-04-08,2022-04-14,Standard Class,CUS-DD-10004,Tom Ashbrook,Consumer,Houston,Texas,United States,23829,Central,FUR-CH-10002774,Furniture,Chairs,Harbour Creations Executive Chair,3360.0,12,0.5,-311.0
166,CA-2022-10566,2022-09-10,2022-09-14,Standard Class,CUS-HH-10008,Hunter Lopez,Consumer,Chicago,Illinois,United States,14159,Central,OFF-ST-10004186,Office Supplies,Storage,Eldon Storage Cabinet,441.6,8,0.4,-48.84
167,CA-2022-20117,2022-04-16,2022-04-21,Standard Class,CUS-CC-10003,Raymond Buch,Consumer,Chicago,Illinois,United States,84586,Central,OFF-BI-10003656,Office Supplies,Binders,Cardinal Premiere Easy Open Binders,100.8,7,0.1,12.1
168,CA-2022-10597,2022-07-12,2022-07-13,Second Class,CUS-PP-10016,Dave Brooks,Corporate,Atlanta,Georgia,United States,90997,South,OFF-BI-10000340,Office Supplies,Binders,Avery Durable Slant Binders,9.0,5,0.4,-0.41
169,CA-2024-20051,2024-11-19,2024-11-20,Second Class,CUS-CC-10003,Raymond Buch,Consumer,Dallas,Texas,United States,14604,Central,TEC-MA-10002412,Technology,Machines,Brother HL-L2350DW Laser Printer,396.0,3,0.2,15.84
170,CA-2023-10416,2023-04-13,2023-04-14,First Class,CUS-WW-10023,Beth Thompson,Corporate,Seattle,Washington,United States,45910,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,5400.0,6,0.1,27.0
171,CA-2022-10365,2022-02-08,2022-02-09,Second Class,CUS-SS-10019,Brad Thomas,Home Office,Portland,Oregon,United States,51288,West,OFF-BI-10000340,Office Supplies,Binders,Avery Durable Slant Binders,15.0,5,0.0,3.3
172,CA-2024-10076,2024-08-25,2024-08-29,Second Class,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,37802,West,OFF-AP-10002311,Office Supplies,Appliances,Hoover Portapower Lightweight Vac,780.0,6,0.0,140.4
173,CA-2021-10164,2021-10-30,2021-11-04,Standard Class,CUS-GG-10007,Sanjit Chand,Corporate,Columbus,Ohio,United States,58331,Central,FUR-FU-10001487,Furniture,Furnishings,Deflecto Superior Image Slanted Sign,120.0,8,0.0,12.0
174,CA-2024-10645,2024-11-04,2024-11-09,Standard Class,CUS-EE-10005,Adrian Barton,Corporate,Phoenix,Arizona,United States,55916,West,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,2013.0,11,0.0,442.86
175,CA-2022-10376,2022-10-21,2022-10-25,Standard Class,CUS-TT-10020,Roy Collins,Corporate,New York City,New York,United States,27987,East,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,1998.0,2,0.0,159.84
176,CA-2023-10120,2023-05-27,2023-05-28,First Class,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,42850,South,TEC-MA-10000418,Technology,Machines,Cisco SPA 501G IP Phone,2343.0,11,0.0,421.74
177,CA-2022-10200,2022-11-12,2022-11-13,Standard Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,95139,East,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,4800.0,6,0.0,1152.0
178,CA-2022-10527,2022-06-07,2022-06-11,Second Class,CUS-ZV-10047,Sharon Walker,Consumer,Nashville,Tennessee,United States,68536,South,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,1440.0,2,0.1,172.8
179,CA-2023-20091,2023-07-19,2023-07-21,Standard Class,CUS-TT-10020,Roy Collins,Corporate,Austin,Texas,United States,20690,Central,FUR-FU-10003848,Furniture,Furnishings,Howard Miller 11 Diameter Wall Clock,190.0,2,0.0,30.4
180,CA-2022-20141,2022-08-04,2022-08-06,Standard Class,CUS-XX-10024,Dean Nguyen,Home Office,Austin,Texas,United States,17066,Central,TEC-MA-10004947,Technology,Machines,Zebra GX420t Thermal Label Printer,1216.0,4,0.2,72.96
181,CA-2021-20180,2021-08-08,2021-08-12,Same Day,CUS-GG-10007,Sanjit Chand,Corporate,Dallas,Texas,United States,91230,Central,OFF-LA-10000240,Office Supplies,Labels,Avery 503 Address Labels,21.6,3,0.2,2.16
182,CA-2024-20338,2024-02-19,2024-02-25,Standard Class,CUS-ZB-10027,Sarah Johnson,Consumer,Portland,Oregon,United States,68808,West,TEC-MA-10004947,Technology,Machines,Zebra GX420t Thermal Label Printer,3800.0,10,0.0,836.0
183,CA-2023-10638,2023-11-21,2023-11-23,Second Class,CUS-AA-10001,Sean Miller,Corporate,Seattle,Washington,United States,25315,West,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,11988.0,12,0.0,959.04
184,CA-2023-10017,2023-12-20,2023-12-23,Standard Class,CUS-AA-10001,Sean Miller,Corporate,Sacramento,California,United States,24662,West,FUR-BO-10004709,Furniture,Bookcases,Atlantic Metals Mobile Bookcase,1080.0,6,0.0,162.0
185,CA-2023-10314,2023-04-16,2023-04-22,Standard Class,CUS-NN-10014,Helen Andreada,Home Office,Portland,Oregon,United States,35830,West,FUR-BO-10004709,Furniture,Bookcases,Atlantic Metals Mobile Bookcase,540.0,3,0.0,81.0
186,CA-2022-10388,2022-07-13,2022-07-19,Standard Class,CUS-UU-10021,Alan Shonely,Consumer,Memphis,Tennessee,United States,85082,South,OFF-BI-10000340,Office Supplies,Binders,Avery Durable Slant Binders,36.0,12,0.0,7.92
187,CA-2021-10498,2021-05-01,2021-05-06,Standard Class,CUS-ZR-10043,Sandra Clark,Consumer,Detroit,Michigan,United States,90785,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Chair,2800.0,8,0.0,700.0
188,CA-2021-20235,2021-12-04,2021-12-08,Standard Class,CUS-YY-10025,Phil Fox,Consumer,Philadelphia,Pennsylvania,United States,42608,East,FUR-CH-10002774,Furniture,Chairs,Harbour Creations Executive Chair,3360.0,6,0.0,940.8
189,CA-2023-10390,2023-03-14,2023-03-15,Standard Class,CUS-UU-10021,Alan Shonely,Consumer,Memphis,Tennessee,United States,21629,South,FUR-FU-10001487,Furniture,Furnishings,Deflecto Superior Image Slanted Sign,45.0,3,0.0,4.5
190,CA-2023-10377,2023-04-13,2023-04-15,Second Class,CUS-TT-10020,Roy Collins,Corporate,New York City,New York,United States,81371,East,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,960.0,12,0.0,268.8
191,CA-2022-10087,2022-05-08,2022-05-12,Standard Class,CUS-DD-10004,Tom Ashbrook,Consumer,Milwaukee,Wisconsin,United States,68028,Central,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,5600.0,7,0.0,1344.0
192,CA-2023-10595,2023-02-13,2023-02-14,Standard Class,CUS-GG-10007,Sanjit Chand,Corporate,Miami,Florida,United States,24585,South,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Chair,210.0,1,0.4,-13.57
193,CA-2021-20022,2021-10-19,2021-10-25,Standard Class,CUS-RR-10018,Linda Cazamias,Consumer,Dallas,Texas,United States,87089,Central,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,216.0,6,0.0,51.84
194,CA-2023-10150,2023-08-21,2023-08-24,Standard Class,CUS-FF-10006,Ken Lonsdale,Home Office,Philadelphia,Pennsylvania,United States,16895,East,OFF-LA-10004654,Office Supplies,Labels,Avery Color Coding Labels,50.0,10,0.0,14.0
195,CA-2023-10071,2023-07-23,2023-07-24,Same Day,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,99687,West,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chair,2268.0,12,0.1,226.8
196,CA-2022-10592,2022-09-04,2022-09-08,Second Class,CUS-YY-10025,Phil Fox,Consumer,Minneapolis,Minnesota,United States,78714,Central,OFF-EN-10003611,Office Supplies,Envelopes,Tyvek Side-Opening Envelopes,54.0,10,0.4,-8.08
197,CA-2022-10626,2022-12-10,2022-12-12,Second Class,CUS-FF-10006,Ken Lonsdale,Home Office,Phoenix,Arizona,United States,49229,West,OFF-LA-10000240,Office Supplies,Labels,Avery 503 Address Labels,36.0,4,0.0,9.36
198,CA-2021-10373,2021-04-12,2021-04-13,Same Day,CUS-TT-10020,Roy Collins,Corporate,New York City,New York,United States,70423,East,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,1000.0,2,0.0,200.0
199,CA-2021-20323,2021-01-04,2021-01-07,Second Class,CUS-II-10009,Bill Eplett,Home Office,Sacramento,California,United States,54346,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,660.0,3,0.0,118.8
200,CA-2023-10632,2023-10-26,2023-10-30,Second Class,CUS-DD-10004,Tom Ashbrook,Consumer,Charlotte,North Carolina,United States,83454,South,OFF-AP-10002311,Office Supplies,Appliances,Hoover Portapower Lightweight Vac,1040.0,8,0.0,187.2
201,CA-2023-10206,2023-10-11,2023-10-15,Second Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,62187,East,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,1600.0,2,0.0,384.0
202,CA-2022-10066,2022-07-14,2022-07-18,Standard Class,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,65255,West,OFF-LA-10002762,Office Supplies,Labels,Avery 487 Shipping Labels,58.5,5,0.1,7.02
203,CA-2022-10115,2022-10-16,2022-10-17,Same Day,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,97404,South,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,1250.0,5,0.0,175.0
204,CA-2023-10151,2023-03-21,2023-03-26,Standard Class,CUS-FF-10006,Ken Lonsdale,Home Office,Philadelphia,Pennsylvania,United States,73656,East,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,4000.0,8,0.0,800.0
205,CA-2021-20089,2021-08-29,2021-08-30,Standard Class,CUS-II-10009,Bill Eplett,Home Office,Las Vegas,Nevada,United States,65670,West,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,112.0,2,0.3,4.48
206,CA-2023-10323,2023-10-09,2023-10-10,Second Class,CUS-OO-10015,Jane Waco,Consumer,Minneapolis,Minnesota,United States,67850,Central,OFF-LA-10004654,Office Supplies,Labels,Avery Color Coding Labels,4.5,1,0.1,0.72
